"Date";"District";"Ag_Neg";"Ag_Pos";"Total"
2020-11-18;"Okres Levice";351;7;358
2020-11-18;"Okres Levoča";16;0;16
2020-11-18;"Okres Liptovský Mikuláš";5;0;5
2020-11-18;"Okres Lučenec";20;0;20
2020-11-18;"Okres Martin";141;5;146
2020-11-18;"Okres Michalovce";34;4;38
2020-11-18;"Okres Myjava";10;0;10
2020-11-18;"Okres Nitra";986;33;1019
2020-11-18;"Okres Nové Mesto nad Váhom";6;0;6
2020-11-18;"Okres Nové Zámky";560;26;586
2020-11-18;"Okres Partizánske";6;2;8
2020-11-18;"Okres Pezinok";84;2;86
2020-11-18;"Okres Piešťany";161;8;169
2020-11-18;"Okres Poltár";0;0;0
2020-11-18;"Okres Poprad";31;1;32
2020-11-18;"Okres Považská Bystrica";1;1;1
2020-11-18;"Okres Prešov";120;2;122
2020-11-18;"Okres Prievidza";131;25;156
2020-11-18;"Okres Púchov";24;1;25
2020-11-18;"Okres Revúca";25;0;25
2020-11-18;"Okres Rimavská Sobota";20;5;25
2020-11-18;"Okres Rožňava";88;1;89
2020-11-18;"Okres Ružomberok";2;0;2
2020-11-18;"Okres Sabinov";67;10;77
2020-11-18;"Okres Senec";163;5;168
2020-11-18;"Okres Senica";70;15;85
2020-11-18;"Okres Skalica";12;0;12
2020-11-18;"Okres Snina";0;0;0
2020-11-18;"Okres Sobrance";1;0;1
2020-11-18;"Okres Spišská Nová Ves";18;2;20
2020-11-18;"Okres Stará Ľubovňa";11;2;13
2020-11-18;"Okres Topoľčany";8;0;8
2020-11-18;"Okres Trebišov";25;0;25
2020-11-18;"Okres Trenčín";58;4;62
2020-11-18;"Okres Trnava";203;13;216
2020-11-18;"Okres Veľký Krtíš";4;0;4
2020-11-18;"Okres Zlaté Moravce";112;7;119
2020-11-18;"Okres Zvolen";94;10;104
2020-11-18;"Okres Žarnovica";0;0;0
2020-11-18;"Okres Žiar nad Hronom";58;10;68
2020-11-18;"Okres Žilina";40;0;40
2020-11-18;NA;7;0;7
2020-11-19;"Okres Bánovce nad Bebravou";94;15;109
2020-11-19;"Okres Banská Bystrica";221;12;233
2020-11-19;"Okres Bardejov";194;22;216
2020-11-19;"Okres Bratislava I";70;0;70
2020-11-19;"Okres Bratislava II";413;14;427
2020-11-19;"Okres Bratislava III";43;1;44
2020-11-19;"Okres Bratislava V";220;3;223
2020-11-19;"Okres Brezno";115;30;145
2020-11-19;"Okres Čadca";308;31;339
2020-11-19;"Okres Detva";84;4;88
2020-11-19;"Okres Dolný Kubín";59;8;67
2020-11-19;"Okres Dunajská Streda";170;23;193
2020-11-19;"Okres Galanta";178;10;188
2020-11-19;"Okres Hlohovec";11;0;11
2020-11-19;"Okres Humenné";0;0;0
2020-11-19;"Okres Ilava";108;25;133
2020-11-19;"Okres Kežmarok";132;132;132
2020-11-19;"Okres Komárno";189;12;201
2020-11-19;"Okres Košice I";250;10;260
2020-11-19;"Okres Košice II";78;1;79
2020-11-19;"Okres Košice IV";32;0;32
2020-11-19;"Okres Krupina";1;0;1
2020-11-19;"Okres Levice";730;44;774
2020-11-19;"Okres Levoča";46;6;52
2020-11-19;"Okres Liptovský Mikuláš";8;0;8
2020-11-19;"Okres Lučenec";29;0;29
2020-11-19;"Okres Malacky";112;3;115
2020-11-19;"Okres Martin";225;19;244
2020-11-19;"Okres Michalovce";196;14;210
2020-11-19;"Okres Myjava";36;5;41
2020-11-19;"Okres Námestovo";71;0;71
2020-11-19;"Okres Nitra";1130;41;1171
2020-11-19;"Okres Nové Mesto nad Váhom";20;0;20
2020-11-19;"Okres Nové Zámky";802;28;830
2020-11-19;"Okres Partizánske";49;6;55
2020-11-19;"Okres Pezinok";129;8;137
2020-11-19;"Okres Piešťany";32;3;35
2020-11-19;"Okres Poltár";0;0;0
2020-11-19;"Okres Poprad";74;4;78
2020-11-19;"Okres Prešov";1338;45;1383
2020-11-19;"Okres Prievidza";197;24;221
2020-11-19;"Okres Púchov";10;0;10
2020-11-19;"Okres Revúca";153;7;160
2020-11-19;"Okres Rimavská Sobota";171;8;179
2020-11-19;"Okres Rožňava";45;0;45
2020-11-19;"Okres Ružomberok";4;0;4
2020-11-19;"Okres Sabinov";103;11;114
2020-11-19;"Okres Senica";81;12;93
2020-11-19;"Okres Skalica";83;6;89
2020-11-19;"Okres Snina";0;0;0
2020-11-19;"Okres Sobrance";1;0;1
2020-11-19;"Okres Spišská Nová Ves";96;7;103
2020-11-19;"Okres Stará Ľubovňa";10;5;15
2020-11-19;"Okres Svidník";6;0;6
2020-11-19;"Okres Topoľčany";17;0;17
2020-11-19;"Okres Trebišov";950;8;958
2020-11-19;"Okres Trenčín";226;38;264
2020-11-19;"Okres Trnava";139;4;143
2020-11-19;"Okres Tvrdošín";22;1;23
2020-11-19;"Okres Veľký Krtíš";7;0;7
2020-11-19;"Okres Vranov nad Topľou";70;4;74
2020-11-19;"Okres Zlaté Moravce";85;8;93
2020-11-19;"Okres Zvolen";246;16;262
2020-11-19;"Okres Žarnovica";0;0;0
2020-11-19;"Okres Žiar nad Hronom";85;5;90
2020-11-19;"Okres Žilina";55;2;57
2020-11-19;NA;6;1;7
2020-11-20;"Okres Bánovce nad Bebravou";148;10;158
2020-11-20;"Okres Banská Bystrica";201;10;211
2020-11-20;"Okres Bardejov";147;3;150
2020-11-20;"Okres Bratislava I";502;2;504
2020-11-20;"Okres Bratislava II";485;14;499
2020-11-20;"Okres Bratislava III";1100;3;1103
2020-11-20;"Okres Bratislava IV";0;0;0
2020-11-20;"Okres Bratislava V";229;8;237
2020-11-20;"Okres Brezno";294;44;338
2020-11-20;"Okres Čadca";408;19;427
2020-11-20;"Okres Detva";149;16;165
2020-11-20;"Okres Dolný Kubín";24;0;24
2020-11-20;"Okres Dunajská Streda";249;26;275
2020-11-20;"Okres Galanta";124;6;130
2020-11-20;"Okres Humenné";0;0;0
2020-11-20;"Okres Ilava";126;7;133
2020-11-20;"Okres Kežmarok";261;26;287
2020-11-20;"Okres Komárno";349;13;362
2020-11-20;"Okres Košice I";304;15;319
2020-11-20;"Okres Košice II";2038;14;2052
2020-11-20;"Okres Košice IV";7;0;7
2020-11-20;"Okres Krupina";11;0;11
2020-11-20;"Okres Levice";640;21;661
2020-11-20;"Okres Levoča";71;12;83
2020-11-20;"Okres Liptovský Mikuláš";4;0;4
2020-11-20;"Okres Lučenec";27;0;27
2020-11-20;"Okres Malacky";94;1;95
2020-11-20;"Okres Martin";253;9;262
2020-11-20;"Okres Michalovce";189;7;196
2020-11-20;"Okres Myjava";30;3;33
2020-11-20;"Okres Námestovo";95;4;99
2020-11-20;"Okres Nitra";1217;19;1236
2020-11-20;"Okres Nové Mesto nad Váhom";20;0;20
2020-11-20;"Okres Nové Zámky";1504;26;1530
2020-11-20;"Okres Partizánske";32;6;38
2020-11-20;"Okres Pezinok";127;9;136
2020-11-20;"Okres Piešťany";29;2;31
2020-11-20;"Okres Poltár";0;0;0
2020-11-20;"Okres Poprad";95;1;96
2020-11-20;"Okres Považská Bystrica";132;15;147
2020-11-20;"Okres Prešov";1238;41;1279
2020-11-20;"Okres Prievidza";156;28;184
2020-11-20;"Okres Púchov";15;0;15
2020-11-20;"Okres Revúca";13;0;13
2020-11-20;"Okres Rimavská Sobota";160;2;162
2020-11-20;"Okres Rožňava";193;0;193
2020-11-20;"Okres Ružomberok";6;0;6
2020-11-20;"Okres Sabinov";129;0;129
2020-11-20;"Okres Senec";332;11;343
2020-11-20;"Okres Senica";116;7;123
2020-11-20;"Okres Skalica";104;8;112
2020-11-20;"Okres Snina";0;0;0
2020-11-20;"Okres Sobrance";2;0;2
2020-11-20;"Okres Spišská Nová Ves";108;6;114
2020-11-20;"Okres Stará Ľubovňa";14;3;17
2020-11-20;"Okres Svidník";10;0;10
2020-11-20;"Okres Topoľčany";46;4;50
2020-11-20;"Okres Trebišov";148;3;151
2020-11-20;"Okres Trenčín";202;24;226
2020-11-20;"Okres Trnava";405;12;417
2020-11-20;"Okres Tvrdošín";131;10;141
2020-11-20;"Okres Veľký Krtíš";65;3;68
2020-11-20;"Okres Vranov nad Topľou";98;12;110
2020-11-20;"Okres Zlaté Moravce";264;18;282
2020-11-20;"Okres Zvolen";175;9;184
2020-11-20;"Okres Žarnovica";0;0;0
2020-11-20;"Okres Žiar nad Hronom";777;21;798
2020-11-20;"Okres Žilina";153;3;156
2020-11-20;NA;7;0;7
2020-11-21;"Okres Bánovce nad Bebravou";14;0;14
2020-11-21;"Okres Banská Bystrica";270;9;279
2020-11-21;"Okres Bratislava I";177;1;178
2020-11-21;"Okres Bratislava II";630;9;639
2020-11-21;"Okres Bratislava III";848;28;876
2020-11-21;"Okres Bratislava V";307;5;312
2020-11-21;"Okres Čadca";432;17;449
2020-11-21;"Okres Galanta";162;4;166
2020-11-21;"Okres Hlohovec";1;0;1
2020-11-21;"Okres Humenné";15;0;15
2020-11-21;"Okres Ilava";29;1;30
2020-11-21;"Okres Kežmarok";286;30;316
2020-11-21;"Okres Komárno";254;7;261
2020-11-21;"Okres Košice I";147;7;154
2020-11-21;"Okres Košice II";62;2;64
2020-11-21;"Okres Košice IV";224;0;224
2020-11-21;"Okres Levice";299;5;304
2020-11-21;"Okres Levoča";135;12;147
2020-11-21;"Okres Lučenec";19;0;19
2020-11-21;"Okres Michalovce";228;26;254
2020-11-21;"Okres Myjava";53;7;60
2020-11-21;"Okres Nitra";368;16;384
2020-11-21;"Okres Partizánske";30;3;33
2020-11-21;"Okres Pezinok";164;4;168
2020-11-21;"Okres Piešťany";25;2;27
2020-11-21;"Okres Poprad";52;3;55
2020-11-21;"Okres Prešov";55;2;57
2020-11-21;"Okres Prievidza";202;33;235
2020-11-21;"Okres Revúca";199;0;199
2020-11-21;"Okres Rimavská Sobota";147;2;149
2020-11-21;"Okres Rožňava";35;0;35
2020-11-21;"Okres Ružomberok";6;0;6
2020-11-21;"Okres Senica";140;13;153
2020-11-21;"Okres Skalica";138;4;142
2020-11-21;"Okres Snina";0;0;0
2020-11-21;"Okres Sobrance";43;0;43
2020-11-21;"Okres Spišská Nová Ves";36;1;37
2020-11-21;"Okres Stará Ľubovňa";15;2;17
2020-11-21;"Okres Svidník";16;1;17
2020-11-21;"Okres Topoľčany";30;0;30
2020-11-21;"Okres Trebišov";83;0;83
2020-11-21;"Okres Trenčín";1048;25;1073
2020-11-21;"Okres Trnava";888;13;901
2020-11-21;"Okres Vranov nad Topľou";115;7;122
2020-11-21;"Okres Zlaté Moravce";132;10;142
2020-11-21;"Okres Zvolen";148;2;150
2020-11-21;"Okres Žiar nad Hronom";121;1;122
2020-11-21;"Okres Žilina";67;3;70
2020-11-21;NA;3;0;3
2020-11-22;"Okres Bánovce nad Bebravou";2;0;2
2020-11-22;"Okres Banská Bystrica";36;1;37
2020-11-22;"Okres Bratislava I";13;1;14
2020-11-22;"Okres Bratislava II";23;4;27
2020-11-22;"Okres Bratislava III";28;2;30
2020-11-22;"Okres Čadca";41;2;43
2020-11-22;"Okres Humenné";1;0;1
2020-11-22;"Okres Kežmarok";14;0;14
2020-11-22;"Okres Komárno";17;2;19
2020-11-22;"Okres Košice I";0;0;0
2020-11-22;"Okres Košice IV";8;0;8
2020-11-22;"Okres Krupina";1;0;1
2020-11-22;"Okres Levice";1148;22;1170
2020-11-22;"Okres Lučenec";10;0;10
2020-11-22;"Okres Malacky";3;0;3
2020-11-22;"Okres Michalovce";12;3;15
2020-11-22;"Okres Partizánske";19;6;25
2020-11-22;"Okres Pezinok";14;0;14
2020-11-22;"Okres Piešťany";18;2;20
2020-11-22;"Okres Poprad";11;1;12
2020-11-22;"Okres Prievidza";0;0;0
2020-11-22;"Okres Revúca";31;0;31
2020-11-22;"Okres Rožňava";0;0;0
2020-11-22;"Okres Skalica";10;4;14
2020-11-22;"Okres Snina";2;0;2
2020-11-22;"Okres Sobrance";2;0;2
2020-11-22;"Okres Spišská Nová Ves";27;2;29
2020-11-22;"Okres Stará Ľubovňa";16;0;16
2020-11-22;"Okres Topoľčany";11;1;12
2020-11-22;"Okres Trebišov";8;0;8
2020-11-22;"Okres Trenčín";9;1;10
2020-11-22;"Okres Trnava";54;3;57
2020-11-22;"Okres Zvolen";26;0;26
2020-11-22;"Okres Žilina";26;0;26
2020-11-22;NA;3;0;3
2020-11-23;"Okres Bánovce nad Bebravou";130;11;141
2020-11-23;"Okres Banská Bystrica";9014;113;9127
2020-11-23;"Okres Bardejov";115;11;126
2020-11-23;"Okres Bratislava I";6672;45;6717
2020-11-23;"Okres Bratislava II";252;7;259
2020-11-23;"Okres Bratislava III";41;4;45
2020-11-23;"Okres Bratislava V";64;2;66
2020-11-23;"Okres Brezno";191;28;219
2020-11-23;"Okres Čadca";54;0;54
2020-11-23;"Okres Detva";172;29;201
2020-11-23;"Okres Dolný Kubín";89;0;89
2020-11-23;"Okres Dunajská Streda";43;5;48
2020-11-23;"Okres Galanta";8;2;10
2020-11-23;"Okres Hlohovec";22;0;22
2020-11-23;"Okres Humenné";0;0;0
2020-11-23;"Okres Ilava";154;21;175
2020-11-23;"Okres Kežmarok";6;0;6
2020-11-23;"Okres Komárno";0;0;0
2020-11-23;"Okres Košice I";1;0;1
2020-11-23;"Okres Košice II";82;0;82
2020-11-23;"Okres Košice IV";3354;30;3384
2020-11-23;"Okres Krupina";8;0;8
2020-11-23;"Okres Levice";505;20;525
2020-11-23;"Okres Liptovský Mikuláš";114;9;123
2020-11-23;"Okres Lučenec";7;1;8
2020-11-23;"Okres Malacky";5;0;5
2020-11-23;"Okres Martin";266;12;278
2020-11-23;"Okres Michalovce";34;6;40
2020-11-23;"Okres Myjava";5;0;5
2020-11-23;"Okres Námestovo";52;10;62
2020-11-23;"Okres Nitra";8930;178;9108
2020-11-23;"Okres Nové Mesto nad Váhom";256;33;289
2020-11-23;"Okres Nové Zámky";36;4;40
2020-11-23;"Okres Partizánske";24;8;32
2020-11-23;"Okres Pezinok";8;0;8
2020-11-23;"Okres Piešťany";103;0;103
2020-11-23;"Okres Poltár";0;0;0
2020-11-23;"Okres Poprad";11;2;13
2020-11-23;"Okres Považská Bystrica";196;27;223
2020-11-23;"Okres Prešov";599;21;620
2020-11-23;"Okres Prievidza";154;21;175
2020-11-23;"Okres Púchov";20;0;20
2020-11-23;"Okres Revúca";160;0;160
2020-11-23;"Okres Rimavská Sobota";46;0;46
2020-11-23;"Okres Rožňava";178;0;178
2020-11-23;"Okres Ružomberok";6;0;6
2020-11-23;"Okres Sabinov";82;3;85
2020-11-23;"Okres Senec";35;0;35
2020-11-23;"Okres Senica";142;12;154
2020-11-23;"Okres Skalica";14;1;15
2020-11-23;"Okres Snina";0;0;0
2020-11-23;"Okres Sobrance";4;0;4
2020-11-23;"Okres Spišská Nová Ves";247;18;265
2020-11-23;"Okres Stará Ľubovňa";20;4;24
2020-11-23;"Okres Svidník";9;1;10
2020-11-23;"Okres Topoľčany";6;0;6
2020-11-23;"Okres Trebišov";19;0;19
2020-11-23;"Okres Trenčín";247;1;248
2020-11-23;"Okres Trnava";6875;105;6980
2020-11-23;"Okres Tvrdošín";76;10;86
2020-11-23;"Okres Veľký Krtíš";168;12;180
2020-11-23;"Okres Zlaté Moravce";85;4;89
2020-11-23;"Okres Zvolen";50;7;57
2020-11-23;"Okres Žarnovica";0;0;0
2020-11-23;"Okres Žiar nad Hronom";132;1;133
2020-11-23;"Okres Žilina";102;3;105
2020-11-23;NA;556;3;559
2020-11-24;"Okres Bánovce nad Bebravou";62;8;70
2020-11-24;"Okres Banská Bystrica";500;24;524
2020-11-24;"Okres Bardejov";279;6;285
2020-11-24;"Okres Bratislava I";385;4;389
2020-11-24;"Okres Bratislava II";866;24;890
2020-11-24;"Okres Bratislava III";903;6;909
2020-11-24;"Okres Bratislava V";325;9;334
2020-11-24;"Okres Brezno";129;12;141
2020-11-24;"Okres Čadca";297;12;309
2020-11-24;"Okres Detva";94;10;104
2020-11-24;"Okres Dolný Kubín";45;8;53
2020-11-24;"Okres Dunajská Streda";231;35;266
2020-11-24;"Okres Galanta";204;17;221
2020-11-24;"Okres Hlohovec";3;0;3
2020-11-24;"Okres Humenné";0;0;0
2020-11-24;"Okres Ilava";118;10;128
2020-11-24;"Okres Kežmarok";196;28;224
2020-11-24;"Okres Komárno";0;0;0
2020-11-24;"Okres Košice - okolie";8;1;9
2020-11-24;"Okres Košice I";270;9;279
2020-11-24;"Okres Košice II";582;7;589
2020-11-24;"Okres Košice IV";176;16;192
2020-11-24;"Okres Krupina";8;0;8
2020-11-24;"Okres Levice";721;31;752
2020-11-24;"Okres Levoča";78;2;80
2020-11-24;"Okres Liptovský Mikuláš";61;6;67
2020-11-24;"Okres Lučenec";716;5;721
2020-11-24;"Okres Malacky";6;0;6
2020-11-24;"Okres Martin";126;4;130
2020-11-24;"Okres Michalovce";312;19;331
2020-11-24;"Okres Myjava";93;7;100
2020-11-24;"Okres Námestovo";43;3;46
2020-11-24;"Okres Nitra";293;16;309
2020-11-24;"Okres Nové Mesto nad Váhom";245;14;259
2020-11-24;"Okres Nové Zámky";39;1;40
2020-11-24;"Okres Partizánske";137;23;160
2020-11-24;"Okres Pezinok";176;9;185
2020-11-24;"Okres Piešťany";684;14;698
2020-11-24;"Okres Poltár";0;0;0
2020-11-24;"Okres Poprad";148;3;151
2020-11-24;"Okres Považská Bystrica";155;24;179
2020-11-24;"Okres Prešov";672;69;741
2020-11-24;"Okres Prievidza";300;33;333
2020-11-24;"Okres Púchov";5;0;5
2020-11-24;"Okres Revúca";300;1;301
2020-11-24;"Okres Rimavská Sobota";38;0;38
2020-11-24;"Okres Rožňava";84;0;84
2020-11-24;"Okres Ružomberok";1159;2;1161
2020-11-24;"Okres Sabinov";66;6;72
2020-11-24;"Okres Senec";327;15;342
2020-11-24;"Okres Senica";88;7;95
2020-11-24;"Okres Skalica";165;9;174
2020-11-24;"Okres Snina";0;0;0
2020-11-24;"Okres Sobrance";11;0;11
2020-11-24;"Okres Spišská Nová Ves";239;2;241
2020-11-24;"Okres Stará Ľubovňa";12;4;16
2020-11-24;"Okres Svidník";114;1;115
2020-11-24;"Okres Topoľčany";30;2;32
2020-11-24;"Okres Trebišov";189;10;199
2020-11-24;"Okres Trenčín";1438;189;1627
2020-11-24;"Okres Trnava";397;9;406
2020-11-24;"Okres Tvrdošín";60;5;65
2020-11-24;"Okres Veľký Krtíš";85;2;87
2020-11-24;"Okres Vranov nad Topľou";97;21;118
2020-11-24;"Okres Zlaté Moravce";58;0;58
2020-11-24;"Okres Zvolen";150;4;154
2020-11-24;"Okres Žarnovica";0;0;0
2020-11-24;"Okres Žiar nad Hronom";242;9;251
2020-11-24;"Okres Žilina";301;27;328
2020-11-24;NA;3;0;3
2020-11-25;"Okres Bánovce nad Bebravou";66;4;70
2020-11-25;"Okres Banská Bystrica";585;15;600
2020-11-25;"Okres Bardejov";524;6;530
2020-11-25;"Okres Bratislava I";73;0;73
2020-11-25;"Okres Bratislava II";0;0;0
2020-11-25;"Okres Bratislava III";699;14;713
2020-11-25;"Okres Bratislava V";242;7;249
2020-11-25;"Okres Brezno";0;0;0
2020-11-25;"Okres Čadca";296;16;312
2020-11-25;"Okres Detva";94;15;109
2020-11-25;"Okres Dolný Kubín";36;0;36
2020-11-25;"Okres Dunajská Streda";237;31;268
2020-11-25;"Okres Galanta";195;7;202
2020-11-25;"Okres Hlohovec";24;0;24
2020-11-25;"Okres Humenné";0;0;0
2020-11-25;"Okres Ilava";138;11;149
2020-11-25;"Okres Kežmarok";77;10;87
2020-11-25;"Okres Komárno";0;0;0
2020-11-25;"Okres Košice - okolie";2;0;2
2020-11-25;"Okres Košice I";236;4;240
2020-11-25;"Okres Košice II";262;3;265
2020-11-25;"Okres Košice IV";183;23;206
2020-11-25;"Okres Krupina";7;0;7
2020-11-25;"Okres Levice";722;30;752
2020-11-25;"Okres Levoča";100;3;103
2020-11-25;"Okres Liptovský Mikuláš";50;6;56
2020-11-25;"Okres Lučenec";26;0;26
2020-11-25;"Okres Malacky";118;10;128
2020-11-25;"Okres Martin";211;8;219
2020-11-25;"Okres Michalovce";451;80;531
2020-11-25;"Okres Námestovo";63;5;68
2020-11-25;"Okres Nitra";398;11;409
2020-11-25;"Okres Nové Mesto nad Váhom";214;7;221
2020-11-25;"Okres Nové Zámky";691;13;704
2020-11-25;"Okres Partizánske";109;14;123
2020-11-25;"Okres Pezinok";114;2;116
2020-11-25;"Okres Piešťany";92;0;92
2020-11-25;"Okres Poltár";0;0;0
2020-11-25;"Okres Poprad";130;4;134
2020-11-25;"Okres Považská Bystrica";173;30;203
2020-11-25;"Okres Prešov";505;33;538
2020-11-25;"Okres Prievidza";284;37;321
2020-11-25;"Okres Púchov";14;0;14
2020-11-25;"Okres Revúca";460;30;490
2020-11-25;"Okres Rimavská Sobota";189;3;192
2020-11-25;"Okres Rožňava";262;0;262
2020-11-25;"Okres Ružomberok";411;5;416
2020-11-25;"Okres Sabinov";84;0;84
2020-11-25;"Okres Senec";1;0;1
2020-11-25;"Okres Senica";104;10;114
2020-11-25;"Okres Skalica";61;7;68
2020-11-25;"Okres Snina";0;0;0
2020-11-25;"Okres Sobrance";5;0;5
2020-11-25;"Okres Spišská Nová Ves";134;12;146
2020-11-25;"Okres Stará Ľubovňa";73;12;85
2020-11-25;"Okres Svidník";47;3;50
2020-11-25;"Okres Šaľa";25;0;25
2020-11-25;"Okres Topoľčany";85;10;95
2020-11-25;"Okres Trebišov";129;0;129
2020-11-25;"Okres Trenčín";446;57;503
2020-11-25;"Okres Trnava";316;17;333
2020-11-25;"Okres Tvrdošín";59;4;63
2020-11-25;"Okres Veľký Krtíš";72;2;74
2020-11-25;"Okres Vranov nad Topľou";102;7;109
2020-11-25;"Okres Zlaté Moravce";72;2;74
2020-11-25;"Okres Zvolen";170;12;182
2020-11-25;"Okres Žarnovica";0;0;0
2020-11-25;"Okres Žiar nad Hronom";157;7;164
2020-11-25;"Okres Žilina";91;5;96
2020-11-25;NA;5;0;5
2020-11-26;"Okres Bánovce nad Bebravou";94;11;105
2020-11-26;"Okres Banská Bystrica";385;14;399
2020-11-26;"Okres Bardejov";471;4;475
2020-11-26;"Okres Bratislava I";59;0;59
2020-11-26;"Okres Bratislava II";0;0;0
2020-11-26;"Okres Bratislava III";337;2;339
2020-11-26;"Okres Bratislava V";356;14;370
2020-11-26;"Okres Brezno";307;8;315
2020-11-26;"Okres Čadca";315;22;337
2020-11-26;"Okres Detva";137;12;149
2020-11-26;"Okres Dolný Kubín";48;4;52
2020-11-26;"Okres Dunajská Streda";219;27;246
2020-11-26;"Okres Galanta";258;6;264
2020-11-26;"Okres Gelnica";27;2;29
2020-11-26;"Okres Hlohovec";1;0;1
2020-11-26;"Okres Humenné";0;0;0
2020-11-26;"Okres Ilava";155;13;168
2020-11-26;"Okres Kežmarok";113;113;113
2020-11-26;"Okres Komárno";0;0;0
2020-11-26;"Okres Košice I";212;13;225
2020-11-26;"Okres Košice II";169;0;169
2020-11-26;"Okres Košice IV";3;1;4
2020-11-26;"Okres Krupina";12;0;12
2020-11-26;"Okres Levice";811;21;832
2020-11-26;"Okres Levoča";103;4;107
2020-11-26;"Okres Liptovský Mikuláš";85;3;88
2020-11-26;"Okres Lučenec";93;2;95
2020-11-26;"Okres Malacky";85;3;88
2020-11-26;"Okres Martin";404;20;424
2020-11-26;"Okres Michalovce";217;22;239
2020-11-26;"Okres Myjava";43;6;49
2020-11-26;"Okres Námestovo";66;4;70
2020-11-26;"Okres Nitra";699;22;721
2020-11-26;"Okres Nové Mesto nad Váhom";172;8;180
2020-11-26;"Okres Nové Zámky";586;12;598
2020-11-26;"Okres Partizánske";123;7;130
2020-11-26;"Okres Pezinok";176;12;188
2020-11-26;"Okres Piešťany";48;0;48
2020-11-26;"Okres Poltár";0;0;0
2020-11-26;"Okres Poprad";1328;116;1445
2020-11-26;"Okres Považská Bystrica";208;33;241
2020-11-26;"Okres Prešov";377;21;398
2020-11-26;"Okres Prievidza";212;28;240
2020-11-26;"Okres Púchov";4;0;4
2020-11-26;"Okres Revúca";583;32;615
2020-11-26;"Okres Rimavská Sobota";141;4;145
2020-11-26;"Okres Rožňava";161;0;161
2020-11-26;"Okres Ružomberok";36;1;37
2020-11-26;"Okres Sabinov";72;9;81
2020-11-26;"Okres Senec";277;6;283
2020-11-26;"Okres Senica";102;10;112
2020-11-26;"Okres Skalica";119;3;122
2020-11-26;"Okres Snina";0;0;0
2020-11-26;"Okres Sobrance";1;0;1
2020-11-26;"Okres Spišská Nová Ves";125;3;128
2020-11-26;"Okres Stará Ľubovňa";84;11;95
2020-11-26;"Okres Svidník";38;0;38
2020-11-26;"Okres Topoľčany";95;2;97
2020-11-26;"Okres Trebišov";175;14;189
2020-11-26;"Okres Trenčín";241;16;257
2020-11-26;"Okres Trnava";238;13;251
2020-11-26;"Okres Tvrdošín";51;3;54
2020-11-26;"Okres Veľký Krtíš";52;3;55
2020-11-26;"Okres Vranov nad Topľou";201;34;235
2020-11-26;"Okres Zlaté Moravce";71;0;71
2020-11-26;"Okres Zvolen";157;11;168
2020-11-26;"Okres Žarnovica";0;0;0
2020-11-26;"Okres Žiar nad Hronom";0;5;5
2020-11-26;"Okres Žilina";99;0;99
2020-11-26;NA;2;1;3
2020-11-27;"Okres Bánovce nad Bebravou";132;21;153
2020-11-27;"Okres Banská Bystrica";645;22;667
2020-11-27;"Okres Bardejov";485;14;499
2020-11-27;"Okres Bratislava I";275;1;276
2020-11-27;"Okres Bratislava II";0;0;0
2020-11-27;"Okres Bratislava III";340;1;341
2020-11-27;"Okres Bratislava V";327;17;344
2020-11-27;"Okres Brezno";226;62;288
2020-11-27;"Okres Čadca";271;16;287
2020-11-27;"Okres Detva";174;12;186
2020-11-27;"Okres Dolný Kubín";49;2;51
2020-11-27;"Okres Dunajská Streda";233;26;259
